PRIMARY_KEY,STATE,YEAR,GRADES_PK_G,GRADES_KG_G,GRADES_4_G,GRADES_8_G,GRADES_12_G,GRADES_1_8_G,GRADES_9_12_G,GRADES_ALL_G
1996_MICHIGAN,MICHIGAN,1996,16870.0,137096.0,127113.0,122686.0,95028.0,,,1685714.0
1997_MICHIGAN,MICHIGAN,1997,22468.0,133202.0,123229.0,119473.0,92690.0,1015901.0,441403.0,1702717.0
1998_MICHIGAN,MICHIGAN,1998,23782.0,131021.0,127655.0,123565.0,94361.0,1024045.0,448867.0,1720287.0
1999_MICHIGAN,MICHIGAN,1999,24574.0,128059.0,133215.0,122548.0,96303.0,1024597.0,454253.0,1725639.0
2000_MICHIGAN,MICHIGAN,2000,15318.0,126661.0,134163.0,128743.0,101900.0,1053309.0,486726.0,1720626.0
2001_MICHIGAN,MICHIGAN,2001,16562.0,125197.0,131673.0,129908.0,103839.0,1055897.0,497159.0,1730668.0
2002_MICHIGAN,MICHIGAN,2002,24751.0,130891.0,131504.0,135649.0,110713.0,1065655.0,517152.0,1785160.0
2003_MICHIGAN,MICHIGAN,2003,21724.0,130527.0,127659.0,139797.0,108688.0,1045762.0,514701.0,1757604.0
2004_MICHIGAN,MICHIGAN,2004,20360.0,131141.0,125319.0,137898.0,111055.0,1028824.0,525196.0,1751290.0
2005_MICHIGAN,MICHIGAN,2005,25009.0,131886.0,121830.0,134113.0,113351.0,1008809.0,538642.0,1742282.0
2006_MICHIGAN,MICHIGAN,2006,26192.0,129676.0,120173.0,130582.0,116774.0,988805.0,539517.0,1722656.0
2007_MICHIGAN,MICHIGAN,2007,27207.0,125592.0,118931.0,126608.0,126380.0,970882.0,549291.0,1692739.0
2008_MICHIGAN,MICHIGAN,2008,29772.0,124451.0,117432.0,123823.0,126352.0,952522.0,535452.0,1659921.0
2009_MICHIGAN,MICHIGAN,2009,29850.0,126313.0,118702.0,121463.0,126181.0,948457.0,529531.0,1649082.0
2010_MICHIGAN,MICHIGAN,2010,28187.0,112835.0,115722.0,118831.0,122236.0,929231.0,508868.0,1587067.0
2011_MICHIGAN,MICHIGAN,2011,37020.0,107852.0,112465.0,118628.0,120498.0,920586.0,500042.0,1573537.0
2012_MICHIGAN,MICHIGAN,2012,36769.0,107986.0,112068.0,117640.0,118564.0,914737.0,492272.0,1555370.0
2013_MICHIGAN,MICHIGAN,2013,40660.0,106166.0,113420.0,118440.0,116607.0,910594.0,487518.0,1548841.0
2014_MICHIGAN,MICHIGAN,2014,44607.0,105582.0,110135.0,116804.0,116032.0,898924.0,484956.0,1537922.0
2015_MICHIGAN,MICHIGAN,2015,48961.0,113090.0,111267.0,113640.0,114700.0,887682.0,482540.0,1536231.0
2016_MICHIGAN,MICHIGAN,2016,48416.0,115715.0,111742.0,113678.0,115605.0,880590.0,479976.0,1528666.0
2017_MICHIGAN,MICHIGAN,2017,44258.0,116636.0,107959.0,114521.0,117197.0,,477301.0,1516398.0
1986_MINNESOTA,MINNESOTA,1986,6008.0,60893.0,50287.0,49703.0,57818.0,,,711134.0
1987_MINNESOTA,MINNESOTA,1987,5693.0,62391.0,52761.0,49865.0,59565.0,,,721481.0
1988_MINNESOTA,MINNESOTA,1988,5827.0,61442.0,55459.0,51484.0,58335.0,,,726950.0
1989_MINNESOTA,MINNESOTA,1989,7347.0,61916.0,58846.0,51830.0,53724.0,,,739553.0
1990_MINNESOTA,MINNESOTA,1990,7171.0,64264.0,61026.0,54417.0,51324.0,,,756374.0
1991_MINNESOTA,MINNESOTA,1991,5549.0,63500.0,62111.0,56806.0,52165.0,,,773571.0
1992_MINNESOTA,MINNESOTA,1992,6394.0,61966.0,62606.0,59810.0,53813.0,,,793724.0
1993_MINNESOTA,MINNESOTA,1993,6656.0,62345.0,63194.0,63105.0,54642.0,,,810233.0
1994_MINNESOTA,MINNESOTA,1994,8060.0,62908.0,64605.0,64607.0,55982.0,,,821693.0
1995_MINNESOTA,MINNESOTA,1995,8340.0,63896.0,64545.0,65649.0,57793.0,,,835166.0
1996_MINNESOTA,MINNESOTA,1996,8902.0,62383.0,63024.0,65881.0,60413.0,,,847204.0
1997_MINNESOTA,MINNESOTA,1997,8945.0,62126.0,63494.0,66529.0,63727.0,516654.0,265896.0,853621.0
1998_MINNESOTA,MINNESOTA,1998,9116.0,61023.0,64101.0,67899.0,63014.0,516580.0,269736.0,856455.0
1999_MINNESOTA,MINNESOTA,1999,9234.0,58952.0,64934.0,67705.0,67044.0,512177.0,273671.0,854034.0
2000_MINNESOTA,MINNESOTA,2000,9300.0,58963.0,63334.0,66254.0,67573.0,509503.0,276574.0,854340.0
2001_MINNESOTA,MINNESOTA,2001,9671.0,58357.0,62580.0,66797.0,68997.0,505000.0,278356.0,851384.0
2002_MINNESOTA,MINNESOTA,2002,10037.0,58757.0,61634.0,66999.0,72299.0,498907.0,279190.0,846891.0
2003_MINNESOTA,MINNESOTA,2003,10876.0,59330.0,60045.0,67909.0,72608.0,493843.0,278805.0,842854.0
2004_MINNESOTA,MINNESOTA,2004,11173.0,58657.0,59338.0,66016.0,71636.0,488617.0,280056.0,838503.0
2005_MINNESOTA,MINNESOTA,2005,11633.0,59666.0,58563.0,65416.0,72173.0,486194.0,281486.0,839243.0
2006_MINNESOTA,MINNESOTA,2006,12319.0,60712.0,59257.0,64619.0,73273.0,485414.0,282120.0,840565.0
2007_MINNESOTA,MINNESOTA,2007,12795.0,60140.0,59431.0,63189.0,74749.0,485245.0,279398.0,837578.0
2008_MINNESOTA,MINNESOTA,2008,13522.0,61982.0,59822.0,62080.0,74202.0,484680.0,275864.0,836048.0
2009_MINNESOTA,MINNESOTA,2009,13933.0,63111.0,60640.0,61281.0,74532.0,487617.0,272392.0,837053.0
2010_MINNESOTA,MINNESOTA,2010,14405.0,62961.0,61627.0,61706.0,73661.0,492597.0,268074.0,838037.0
2011_MINNESOTA,MINNESOTA,2011,14568.0,64133.0,60917.0,61574.0,71583.0,496843.0,264194.0,839738.0
2012_MINNESOTA,MINNESOTA,2012,14695.0,65745.0,62523.0,62335.0,70510.0,502923.0,262041.0,845404.0
2013_MINNESOTA,MINNESOTA,2013,14556.0,65618.0,63979.0,62899.0,69090.0,509390.0,261409.0,850973.0
2014_MINNESOTA,MINNESOTA,2014,14977.0,64454.0,63781.0,63805.0,69615.0,514730.0,263074.0,857235.0
2015_MINNESOTA,MINNESOTA,2015,15443.0,63591.0,65362.0,63075.0,69441.0,519641.0,265709.0,864384.0
2016_MINNESOTA,MINNESOTA,2016,18960.0,63295.0,67087.0,64856.0,70215.0,524829.0,267937.0,875021.0
2017_MINNESOTA,MINNESOTA,2017,22692.0,64111.0,67226.0,66428.0,70833.0,,270468.0,884944.0
1986_MISSISSIPPI,MISSISSIPPI,1986,110.0,33418.0,40102.0,37060.0,28405.0,,,498639.0
1987_MISSISSIPPI,MISSISSIPPI,1987,154.0,37766.0,39223.0,35503.0,30281.0,,,505550.0
1988_MISSISSIPPI,MISSISSIPPI,1988,172.0,37653.0,39849.0,36129.0,29129.0,,,503326.0
1989_MISSISSIPPI,MISSISSIPPI,1989,379.0,36990.0,41200.0,36019.0,27851.0,,,502020.0
1990_MISSISSIPPI,MISSISSIPPI,1990,997.0,37568.0,41820.0,38063.0,26411.0,,,502417.0
1991_MISSISSIPPI,MISSISSIPPI,1991,732.0,36569.0,40953.0,37514.0,25713.0,,,504127.0
1992_MISSISSIPPI,MISSISSIPPI,1992,818.0,36423.0,39839.0,38132.0,26328.0,,,506668.0
1993_MISSISSIPPI,MISSISSIPPI,1993,2197.0,37622.0,39236.0,39815.0,26156.0,,,505907.0
1994_MISSISSIPPI,MISSISSIPPI,1994,1146.0,38528.0,38606.0,39970.0,26436.0,,,505962.0
1995_MISSISSIPPI,MISSISSIPPI,1995,1083.0,39632.0,38004.0,39809.0,25741.0,,,506272.0
1996_MISSISSIPPI,MISSISSIPPI,1996,1052.0,39459.0,37315.0,38879.0,25711.0,,,503967.0
1997_MISSISSIPPI,MISSISSIPPI,1997,1289.0,39378.0,38266.0,38455.0,26788.0,314687.0,133301.0,504792.0
1998_MISSISSIPPI,MISSISSIPPI,1998,1548.0,39509.0,38471.0,37322.0,26452.0,315087.0,130815.0,502379.0
1999_MISSISSIPPI,MISSISSIPPI,1999,1549.0,37906.0,40151.0,37344.0,26500.0,316525.0,129342.0,500716.0
2000_MISSISSIPPI,MISSISSIPPI,2000,1682.0,37373.0,40177.0,36588.0,26291.0,315770.0,128171.0,497871.0
2001_MISSISSIPPI,MISSISSIPPI,2001,1805.0,36931.0,39749.0,36731.0,25816.0,314214.0,126361.0,493507.0
2002_MISSISSIPPI,MISSISSIPPI,2002,1975.0,36845.0,39615.0,37282.0,26029.0,312950.0,126932.0,492645.0
2003_MISSISSIPPI,MISSISSIPPI,2003,2208.0,38340.0,38752.0,38231.0,25918.0,312062.0,127333.0,493540.0
2004_MISSISSIPPI,MISSISSIPPI,2004,2623.0,39547.0,38311.0,39115.0,25801.0,311121.0,129253.0,495376.0
2005_MISSISSIPPI,MISSISSIPPI,2005,2488.0,40346.0,36787.0,38907.0,26383.0,308149.0,132192.0,494954.0
2006_MISSISSIPPI,MISSISSIPPI,2006,2685.0,39617.0,36873.0,38819.0,26732.0,307988.0,134475.0,495026.0
2007_MISSISSIPPI,MISSISSIPPI,2007,2805.0,38662.0,37274.0,37948.0,27688.0,306944.0,137033.0,494122.0
2008_MISSISSIPPI,MISSISSIPPI,2008,3106.0,38511.0,38159.0,37889.0,28288.0,305584.0,136917.0,491962.0
2009_MISSISSIPPI,MISSISSIPPI,2009,3607.0,39148.0,39651.0,36577.0,28943.0,304201.0,137511.0,492481.0
2010_MISSISSIPPI,MISSISSIPPI,2010,3447.0,38923.0,38295.0,36113.0,29668.0,303722.0,136277.0,490526.0
2011_MISSISSIPPI,MISSISSIPPI,2011,3842.0,41048.0,37715.0,36071.0,29115.0,303072.0,134158.0,490619.0
2012_MISSISSIPPI,MISSISSIPPI,2012,4026.0,43208.0,36663.0,36745.0,29676.0,304011.0,133809.0,493650.0
2013_MISSISSIPPI,MISSISSIPPI,2013,4329.0,41948.0,36959.0,37896.0,29412.0,304829.0,132568.0,492586.0
2014_MISSISSIPPI,MISSISSIPPI,2014,4409.0,40543.0,36620.0,36791.0,28980.0,303333.0,134857.0,490917.0
2015_MISSISSIPPI,MISSISSIPPI,2015,4867.0,37573.0,36092.0,35922.0,29561.0,301491.0,135375.0,487200.0
2016_MISSISSIPPI,MISSISSIPPI,2016,5361.0,36652.0,39282.0,35049.0,29717.0,298563.0,134814.0,483150.0
2017_MISSISSIPPI,MISSISSIPPI,2017,5732.0,35988.0,38880.0,35613.0,30933.0,,133244.0,478321.0
1986_MISSOURI,MISSOURI,1986,,62575.0,58984.0,58861.0,54738.0,,,800606.0
1987_MISSOURI,MISSOURI,1987,,62141.0,61263.0,58423.0,54936.0,,,802060.0
1988_MISSOURI,MISSOURI,1988,,65867.0,63098.0,58880.0,56218.0,,,806639.0
1989_MISSOURI,MISSOURI,1989,,64627.0,64933.0,58052.0,52420.0,,,807934.0
1990_MISSOURI,MISSOURI,1990,,66154.0,63904.0,61455.0,49925.0,,,816558.0
1991_MISSOURI,MISSOURI,1991,15561.0,66072.0,64324.0,62351.0,49503.0,,,842965.0
1992_MISSOURI,MISSOURI,1992,18948.0,65108.0,67098.0,64546.0,50534.0,,,859357.0
1993_MISSOURI,MISSOURI,1993,13950.0,65679.0,66445.0,66371.0,50195.0,,,866378.0
1994_MISSOURI,MISSOURI,1994,16002.0,66607.0,68457.0,66025.0,52654.0,,,878541.0
1995_MISSOURI,MISSOURI,1995,16225.0,68513.0,68159.0,66493.0,52939.0,,,889881.0
1996_MISSOURI,MISSOURI,1996,16156.0,69215.0,67533.0,69195.0,54488.0,,,900517.0
1997_MISSOURI,MISSOURI,1997,16384.0,71575.0,67790.0,68190.0,55673.0,554625.0,258082.0,910613.0
1998_MISSOURI,MISSOURI,1998,16584.0,67374.0,69262.0,69965.0,56165.0,559654.0,259990.0,913494.0
1999_MISSOURI,MISSOURI,1999,18181.0,64608.0,70359.0,69850.0,56213.0,559158.0,262807.0,914110.0
2000_MISSOURI,MISSOURI,2000,17980.0,63634.0,71208.0,68717.0,58103.0,556378.0,265356.0,912744.0
2001_MISSOURI,MISSOURI,2001,18515.0,64104.0,71928.0,69677.0,57727.0,556027.0,265810.0,909792.0
2002_MISSOURI,MISSOURI,2002,10668.0,64750.0,69697.0,71670.0,60920.0,557819.0,271262.0,906499.0
2003_MISSOURI,MISSOURI,2003,11215.0,66509.0,66927.0,72806.0,61626.0,553887.0,273466.0,905941.0
2004_MISSOURI,MISSOURI,2004,13602.0,64328.0,66284.0,73619.0,61838.0,550737.0,276782.0,905449.0
2005_MISSOURI,MISSOURI,2005,17848.0,68221.0,66215.0,74436.0,62632.0,549073.0,282563.0,917705.0
2006_MISSOURI,MISSOURI,2006,20927.0,67873.0,66268.0,72023.0,63755.0,545475.0,286078.0,920353.0
2007_MISSOURI,MISSOURI,2007,22691.0,67314.0,67996.0,68636.0,65443.0,541741.0,285442.0,917188.0
2008_MISSOURI,MISSOURI,2008,25435.0,67690.0,67620.0,68030.0,66266.0,542286.0,282460.0,917871.0
2009_MISSOURI,MISSOURI,2009,25584.0,69016.0,68730.0,67430.0,67254.0,543482.0,279900.0,917982.0
2010_MISSOURI,MISSOURI,2010,28495.0,69376.0,68313.0,66944.0,65990.0,545120.0,275719.0,918710.0
2011_MISSOURI,MISSOURI,2011,29931.0,69864.0,67274.0,68413.0,64475.0,545581.0,271208.0,916584.0
2012_MISSOURI,MISSOURI,2012,29684.0,71778.0,67493.0,68057.0,64151.0,546068.0,270370.0,917900.0
2013_MISSOURI,MISSOURI,2013,30339.0,70845.0,67908.0,68401.0,63718.0,547877.0,269227.0,918288.0
2014_MISSOURI,MISSOURI,2014,31153.0,68753.0,68210.0,67879.0,63388.0,548958.0,268921.0,917785.0
2015_MISSOURI,MISSOURI,2015,33360.0,67126.0,69134.0,67126.0,64475.0,549399.0,269349.0,919234.0
2016_MISSOURI,MISSOURI,2016,31808.0,66052.0,70736.0,67278.0,63744.0,549447.0,267733.0,915040.0
2017_MISSOURI,MISSOURI,2017,33054.0,66010.0,70749.0,67733.0,64283.0,,266775.0,915472.0
1986_MONTANA,MONTANA,1986,138.0,12923.0,11684.0,10677.0,10681.0,,,153327.0
1987_MONTANA,MONTANA,1987,96.0,12720.0,11734.0,10588.0,10906.0,,,152207.0
1988_MONTANA,MONTANA,1988,268.0,12583.0,11724.0,10769.0,10958.0,,,152191.0
1989_MONTANA,MONTANA,1989,293.0,12183.0,12136.0,10936.0,9985.0,,,151265.0
1990_MONTANA,MONTANA,1990,533.0,12326.0,12438.0,11514.0,9609.0,,,152974.0
1991_MONTANA,MONTANA,1991,437.0,11995.0,12533.0,11815.0,9597.0,,,155779.0
1992_MONTANA,MONTANA,1992,554.0,11894.0,12839.0,12124.0,10019.0,,,160011.0
1993_MONTANA,MONTANA,1993,483.0,12021.0,12967.0,12834.0,10325.0,,,163009.0
1994_MONTANA,MONTANA,1994,483.0,11820.0,13009.0,13229.0,10681.0,,,164341.0
1995_MONTANA,MONTANA,1995,519.0,12214.0,12899.0,13342.0,10897.0,,,165547.0
1996_MONTANA,MONTANA,1996,500.0,11757.0,12479.0,13183.0,11018.0,,,164627.0
1997_MONTANA,MONTANA,1997,484.0,11553.0,12165.0,13035.0,11301.0,99668.0,50288.0,162335.0
1998_MONTANA,MONTANA,1998,515.0,10848.0,11808.0,12994.0,11611.0,97909.0,50348.0,159988.0
1999_MONTANA,MONTANA,1999,498.0,10335.0,12046.0,12975.0,11571.0,96406.0,49965.0,157556.0
2000_MONTANA,MONTANA,2000,537.0,10129.0,11682.0,12517.0,11371.0,94354.0,49565.0,154875.0
2001_MONTANA,MONTANA,2001,506.0,10069.0,11602.0,12389.0,11307.0,91966.0,49151.0,151947.0
2002_MONTANA,MONTANA,2002,665.0,9899.0,10931.0,12218.0,11433.0,90397.0,48727.0,149995.0
2003_MONTANA,MONTANA,2003,664.0,10147.0,10779.0,12409.0,11258.0,89103.0,48092.0,148356.0
2004_MONTANA,MONTANA,2004,759.0,10206.0,10440.0,12011.0,11173.0,87415.0,47906.0,146705.0
2005_MONTANA,MONTANA,2005,798.0,10300.0,10527.0,12050.0,11095.0,86477.0,47562.0,145416.0
2006_MONTANA,MONTANA,2006,794.0,10409.0,10311.0,11387.0,10870.0,85685.0,47340.0,144418.0
2007_MONTANA,MONTANA,2007,539.0,10601.0,10503.0,11180.0,11057.0,85165.0,46448.0,142823.0
2008_MONTANA,MONTANA,2008,963.0,10802.0,10558.0,10890.0,10670.0,85104.0,45030.0,141899.0
2009_MONTANA,MONTANA,2009,1209.0,10960.0,10499.0,10911.0,10563.0,85699.0,43939.0,141807.0
2010_MONTANA,MONTANA,2010,1351.0,11115.0,10751.0,10729.0,10316.0,86025.0,43202.0,141693.0
2011_MONTANA,MONTANA,2011,1475.0,11697.0,10739.0,10773.0,10208.0,86553.0,42624.0,142349.0
2012_MONTANA,MONTANA,2012,1321.0,11709.0,10861.0,10895.0,9784.0,87789.0,42089.0,142908.0
2013_MONTANA,MONTANA,2013,1440.0,12038.0,11028.0,10635.0,9912.0,88513.0,42138.0,144129.0
2014_MONTANA,MONTANA,2014,1229.0,11682.0,11044.0,10807.0,9825.0,89805.0,41816.0,144532.0
2015_MONTANA,MONTANA,2015,1158.0,11502.0,11659.0,10967.0,9756.0,90837.0,41822.0,145319.0
2016_MONTANA,MONTANA,2016,1066.0,11678.0,11687.0,11044.0,9819.0,91593.0,42038.0,146375.0
2017_MONTANA,MONTANA,2017,2321.0,11702.0,11971.0,11207.0,9931.0,,43399.0,149474.0
1986_NEBRASKA,NEBRASKA,1986,1487.0,23355.0,19799.0,18974.0,19377.0,,,267139.0
1987_NEBRASKA,NEBRASKA,1987,1478.0,23255.0,20057.0,19138.0,19747.0,,,268100.0
1988_NEBRASKA,NEBRASKA,1988,1509.0,22838.0,20746.0,19661.0,19964.0,,,269434.0
1989_NEBRASKA,NEBRASKA,1989,1917.0,22834.0,21927.0,19116.0,19099.0,,,270920.0
1990_NEBRASKA,NEBRASKA,1990,2062.0,22751.0,22507.0,20226.0,17680.0,,,274081.0
1991_NEBRASKA,NEBRASKA,1991,2797.0,22218.0,22460.0,20617.0,18106.0,,,279552.0
1992_NEBRASKA,NEBRASKA,1992,3134.0,21873.0,22133.0,21379.0,18999.0,,,282414.0
1993_NEBRASKA,NEBRASKA,1993,3577.0,21374.0,22391.0,22611.0,18578.0,,,285097.0
1994_NEBRASKA,NEBRASKA,1994,3985.0,21752.0,22144.0,23037.0,19144.0,,,287100.0
1995_NEBRASKA,NEBRASKA,1995,3853.0,22282.0,21886.0,23016.0,19275.0,,,289744.0
1996_NEBRASKA,NEBRASKA,1996,4104.0,21874.0,21440.0,22912.0,19786.0,,,291967.0
1997_NEBRASKA,NEBRASKA,1997,4514.0,21436.0,21168.0,23190.0,20912.0,175734.0,90997.0,292681.0
1998_NEBRASKA,NEBRASKA,1998,4595.0,21145.0,21378.0,22725.0,21517.0,174014.0,91386.0,291140.0
1999_NEBRASKA,NEBRASKA,1999,4631.0,20576.0,21969.0,22452.0,21630.0,171807.0,91247.0,288261.0
2000_NEBRASKA,NEBRASKA,2000,4900.0,20210.0,21357.0,21864.0,21151.0,170376.0,90713.0,286199.0
2001_NEBRASKA,NEBRASKA,2001,5064.0,20234.0,21160.0,21757.0,21679.0,169355.0,90442.0,285095.0
2002_NEBRASKA,NEBRASKA,2002,5491.0,20440.0,20874.0,21943.0,21932.0,169182.0,90289.0,285402.0
2003_NEBRASKA,NEBRASKA,2003,5920.0,20719.0,20480.0,22792.0,21872.0,168778.0,90125.0,285542.0
2004_NEBRASKA,NEBRASKA,2004,6114.0,21205.0,20429.0,22267.0,21557.0,167497.0,90945.0,285761.0
2005_NEBRASKA,NEBRASKA,2005,6463.0,21888.0,20290.0,21998.0,21419.0,166704.0,91591.0,286646.0
2006_NEBRASKA,NEBRASKA,2006,6933.0,22080.0,20338.0,21622.0,21527.0,166756.0,91811.0,287580.0
2007_NEBRASKA,NEBRASKA,2007,10091.0,22588.0,20519.0,21047.0,22400.0,167416.0,91149.0,291244.0
2008_NEBRASKA,NEBRASKA,2008,11046.0,22790.0,20939.0,20958.0,22246.0,169076.0,89678.0,292590.0
2009_NEBRASKA,NEBRASKA,2009,11954.0,23577.0,21517.0,20834.0,22266.0,171329.0,88508.0,295368.0
2010_NEBRASKA,NEBRASKA,2010,12656.0,23411.0,21901.0,20875.0,22236.0,174225.0,88208.0,298500.0
2011_NEBRASKA,NEBRASKA,2011,12907.0,23795.0,22279.0,21115.0,22332.0,176802.0,87792.0,301296.0
2012_NEBRASKA,NEBRASKA,2012,13831.0,22095.0,22583.0,21438.0,23152.0,179506.0,88073.0,303505.0
2013_NEBRASKA,NEBRASKA,2013,14457.0,24025.0,23097.0,22089.0,22968.0,180640.0,88555.0,307677.0
2014_NEBRASKA,NEBRASKA,2014,15253.0,23951.0,22921.0,22374.0,23051.0,183467.0,89964.0,312635.0
2015_NEBRASKA,NEBRASKA,2015,15665.0,23374.0,23366.0,22656.0,23549.0,185325.0,91650.0,316014.0
2016_NEBRASKA,NEBRASKA,2016,16467.0,22283.0,22378.0,23178.0,23597.0,187301.0,93143.0,319194.0
2017_NEBRASKA,NEBRASKA,2017,17513.0,23232.0,24169.0,23722.0,24349.0,,94935.0,323766.0
1986_NEVADA,NEVADA,1986,,13202.0,12135.0,11740.0,11023.0,,,161239.0
1987_NEVADA,NEVADA,1987,,13859.0,12771.0,11906.0,11604.0,,,168353.0
1988_NEVADA,NEVADA,1988,,14546.0,13969.0,12310.0,11916.0,,,176474.0
1989_NEVADA,NEVADA,1989,,15408.0,15603.0,13198.0,11297.0,,,186834.0
1990_NEVADA,NEVADA,1990,421.0,16737.0,16985.0,14623.0,11197.0,,,201316.0
1991_NEVADA,NEVADA,1991,795.0,17479.0,17886.0,15205.0,11283.0,,,211810.0
1992_NEVADA,NEVADA,1992,1038.0,17839.0,18487.0,16250.0,12242.0,,,222974.0
1993_NEVADA,NEVADA,1993,1237.0,19179.0,19305.0,17825.0,12749.0,,,235800.0
1994_NEVADA,NEVADA,1994,1424.0,20462.0,20573.0,18881.0,13659.0,,,250747.0
1995_NEVADA,NEVADA,1995,1631.0,22074.0,21784.0,19970.0,14143.0,,,265041.0
1996_NEVADA,NEVADA,1996,1868.0,22875.0,22597.0,21041.0,15316.0,,,282131.0
1997_NEVADA,NEVADA,1997,1902.0,23809.0,23936.0,21910.0,15782.0,192460.0,77801.0,296621.0
1998_NEVADA,NEVADA,1998,2140.0,23986.0,25629.0,23168.0,16824.0,202470.0,81767.0,311061.0
1999_NEVADA,NEVADA,1999,2043.0,25163.0,27660.0,24268.0,18139.0,211728.0,85966.0,325610.0
2000_NEVADA,NEVADA,2000,1888.0,26445.0,28616.0,25327.0,18519.0,221686.0,89966.0,340706.0
2001_NEVADA,NEVADA,2001,2147.0,26877.0,29676.0,27028.0,19461.0,232794.0,94323.0,356814.0
2002_NEVADA,NEVADA,2002,2480.0,27287.0,29953.0,29242.0,18032.0,240480.0,98538.0,369498.0
2003_NEVADA,NEVADA,2003,2778.0,28596.0,30653.0,31392.0,18700.0,248787.0,104650.0,385401.0
2004_NEVADA,NEVADA,2004,2894.0,29877.0,31950.0,32472.0,21385.0,255458.0,111314.0,400083.0
2005_NEVADA,NEVADA,2005,2812.0,29978.0,32222.0,33502.0,20501.0,262221.0,116375.0,412395.0
2006_NEVADA,NEVADA,2006,2937.0,31746.0,32711.0,33586.0,21352.0,267211.0,121779.0,424766.0
2007_NEVADA,NEVADA,2007,2834.0,31682.0,33760.0,34121.0,21828.0,271876.0,121752.0,429362.0
2008_NEVADA,NEVADA,2008,3393.0,32188.0,34099.0,34394.0,23330.0,272468.0,125034.0,433371.0
2009_NEVADA,NEVADA,2009,3953.0,32038.0,33664.0,33291.0,25935.0,269058.0,123420.0,428947.0
2010_NEVADA,NEVADA,2010,4444.0,32454.0,34047.0,33070.0,29207.0,269773.0,129831.0,437149.0
2011_NEVADA,NEVADA,2011,4408.0,33502.0,33608.0,33745.0,30322.0,270807.0,130252.0,439634.0
2012_NEVADA,NEVADA,2012,4599.0,35008.0,33462.0,34192.0,31939.0,273430.0,131953.0,445707.0
2013_NEVADA,NEVADA,2013,4707.0,35073.0,33827.0,34541.0,31450.0,278662.0,132564.0,451831.0
2014_NEVADA,NEVADA,2014,5230.0,33942.0,34993.0,35318.0,31892.0,284442.0,134640.0,459189.0
2015_NEVADA,NEVADA,2015,5554.0,34495.0,36474.0,35802.0,32122.0,289732.0,136906.0,467527.0
2016_NEVADA,NEVADA,2016,5426.0,34626.0,38160.0,35895.0,32940.0,293071.0,139723.0,473744.0
2017_NEVADA,NEVADA,2017,8908.0,35083.0,38624.0,36389.0,33456.0,,141950.0,485785.0
1986_NEW_HAMPSHIRE,NEW_HAMPSHIRE,1986,,5812.0,11631.0,12405.0,11641.0,,,163717.0
1987_NEW_HAMPSHIRE,NEW_HAMPSHIRE,1987,,5991.0,12215.0,12584.0,12226.0,,,166045.0
1988_NEW_HAMPSHIRE,NEW_HAMPSHIRE,1988,,7364.0,13069.0,12131.0,11878.0,,,169413.0
1989_NEW_HAMPSHIRE,NEW_HAMPSHIRE,1989,738.0,7338.0,13826.0,12058.0,11131.0,,,171696.0
1990_NEW_HAMPSHIRE,NEW_HAMPSHIRE,1990,696.0,7467.0,14594.0,12610.0,10408.0,,,172785.0
1991_NEW_HAMPSHIRE,NEW_HAMPSHIRE,1991,850.0,7793.0,15117.0,12881.0,10483.0,,,177138.0
1992_NEW_HAMPSHIRE,NEW_HAMPSHIRE,1992,1005.0,7994.0,15611.0,13537.0,10752.0,,,181247.0
1993_NEW_HAMPSHIRE,NEW_HAMPSHIRE,1993,1292.0,8194.0,15630.0,14118.0,10635.0,,,185360.0
1994_NEW_HAMPSHIRE,NEW_HAMPSHIRE,1994,1210.0,8325.0,16352.0,14926.0,10919.0,,,189319.0
1995_NEW_HAMPSHIRE,NEW_HAMPSHIRE,1995,1357.0,8859.0,16275.0,15487.0,10996.0,,,194171.0
1996_NEW_HAMPSHIRE,NEW_HAMPSHIRE,1996,1535.0,8569.0,16643.0,15738.0,11158.0,,,198308.0
1997_NEW_HAMPSHIRE,NEW_HAMPSHIRE,1997,1577.0,8763.0,16688.0,15967.0,11656.0,134206.0,56301.0,201629.0
1998_NEW_HAMPSHIRE,NEW_HAMPSHIRE,1998,1586.0,8831.0,16959.0,16848.0,12148.0,135657.0,57924.0,204713.0
1999_NEW_HAMPSHIRE,NEW_HAMPSHIRE,1999,1711.0,9048.0,17275.0,16793.0,12734.0,135527.0,59868.0,206783.0
2000_NEW_HAMPSHIRE,NEW_HAMPSHIRE,2000,1879.0,9188.0,16852.0,17209.0,13024.0,135299.0,61254.0,208461.0
2001_NEW_HAMPSHIRE,NEW_HAMPSHIRE,2001,1830.0,9599.0,16612.0,17111.0,13309.0,132429.0,62286.0,206847.0
2002_NEW_HAMPSHIRE,NEW_HAMPSHIRE,2002,1923.0,9757.0,15939.0,17421.0,14280.0,131382.0,63988.0,207671.0
2003_NEW_HAMPSHIRE,NEW_HAMPSHIRE,2003,2221.0,9989.0,15810.0,17703.0,14445.0,129331.0,65325.0,207417.0
2004_NEW_HAMPSHIRE,NEW_HAMPSHIRE,2004,2360.0,10116.0,15501.0,17237.0,14847.0,127173.0,66535.0,206852.0
2005_NEW_HAMPSHIRE,NEW_HAMPSHIRE,2005,2525.0,10360.0,15151.0,17038.0,15001.0,125158.0,67112.0,205767.0
